Project Name;Capacity (MW);Type;Start year;Latitude;Longitude
Lockstedt wind farm;18;Wind;2008;52,3908;11,0925
Lohe wind farm;18;Wind;2007;53,4773;8,812
Lübbow-Bösel wind farm;18;Wind;2009;52,928;11,1849
Mihla wind farm;18;Wind;2015;51,054;10,3093
Mistorf-Groß Schwiesow wind farm;18;Wind;2001;53,8355;12,1148
Neuerkirch wind farm;18;Wind;2011;50,0257;7,5054
Nordleda wind farm;18;Wind;1997;53,7802;8,8209
Oberland wind farm;18;Wind;2012;50,2422;11,7808
Obernwohlde wind farm;18;Wind;2016;53,9378;10,5722
Olbersleben wind farm;18;Wind;2012;51,1737;11,3468
Ostercappeln wind farm;18;Wind;2003;52,4122;8,2275
Perl-Borg wind farm;18;Wind;2015;49,4897;6,4192
Podelzig-Lebus wind farm;18;Wind;2002;52,4558;14,5254
Prechtaler Schanze wind farm;18;Wind;2016;48,254;8,1106
Premslin wind farm;18;Wind;2004;53,1366;11,8116
Saerbeck 2 wind farm;18;Wind;2018;52,2134;7,5881
Schuby (Energy Farming) wind farm;18;Wind;2001;51,0834;10,4234
Schwiegershausen wind farm;18;Wind;2016;51,667;10,2172
Seefeld-Gokels wind farm;18;Wind;2016;54,1177;9,4964
Seelow wind farm;18;Wind;2002;52,5442;14,3556
Spahnharrenstätte wind farm;18;Wind;2016;52,8717;7,6396
Stollhamm wind farm;18;Wind;2011;53,4867;8,3702
Stößen wind farm;18;Wind;2010;51,1173;11,9512
Trianel Bad Gandersheim wind farm;18;Wind;2022;51,9152;10,0158
Unger wind farm;18;Wind;2007;50,75;13,3517
Unseburg 2 wind farm;18;Wind;2013;51,9348;11,5312
Waigandshain-Homberg wind farm;18;Wind;2004;50,6517;8,1067
Waldfeucht-Obspringen wind farm;18;Wind;2004;51,0728;6,0439
Walsleben-Goldbeck wind farm;18;Wind;2014;52,7464;11,8266
Weidehof wind farm;18;Wind;2014;54,172;8,8923
Weißenberg wind farm;18;Wind;2016;50,8763;8,5124
Werbach-Wenkheim wind farm;18;Wind;2007;49,7145;9,6874
Wetscher Bruch wind farm;18;Wind;2012;52,5497;8,4392
Wittefeld wind farm;18;Wind;2016;52,4345;8,0639
Wünsdorf-Süd wind farm;18;Wind;2022;52,1558;13,5397
Züsedom wind farm;18;Wind;2009;53,1902;9,0492
Achladitsa wind farm;18;Wind;2020;38,2391;23,1848
Exostes wind farm;18;Wind;2020;38,177;24,322
Kathara (Enel) wind farm;18;Wind;2019;38,1138;24,5202
Korephe (Anayennese Atteve) wind farm;18;Wind;2019;38,1554;24,2732
Makrelakkoma wind farm;18;Wind;2019;36,5946;22,4331
Megavouni Koukouras wind farm;18;Wind;2008;37,4564;22,282
Melia (Enel) wind farm;18;Wind;2019;38,0601;24,4899
Rache Phlamouria wind farm;18;Wind;2021;40,1196;22,0189
Sabales wind farm;18;Wind;2011;37,477;23,3027
Skopies (Aktina Lakonias) wind farm;18;Wind;2010;38,4437;22,7324
Stavrote Vigla Katavia wind farm;18;Wind;2013;35,927;27,7393
Chikodi wind farm;18;Wind;2013;16,4101;74,6278
Sadla (Adani) wind farm;18;Wind;2017;23,1374;71,8571
Coollegrean wind farm;18;Wind;2018;52,2575;-9,2725
Currragh wind farm;18;Wind;2009;52,0116;-9,1362
Gweedore wind farm;18;Wind;2019;55,0603;-8,216
Leanamore wind farm;18;Wind;2018;52,5559;-9,4208
Minervino Murge (Renvico) wind farm;18;Wind;2008;41,0798;16,0733
Orsara - La Montagna wind farm;18;Wind;2001;41,2684;15,252
Potenza Pietragalla wind farm;18;Wind;2012;40,7239;15,835
Roseto Valforte (IVPC) wind farm;18;Wind;2000;41,6374;15,9287
Spina wind farm;18;Wind;2006;41,3154;15,1396
Akitako wind farm;18;Wind;2015;39,7565;140,0479
Aso Nishihara wind farm;18;Wind;2005;32,8609;130,9602
Higashi Izu wind farm;18;Wind;2015;34,8101;138,9892
Himekami wind farm;18;Wind;2019;39,8434;141,2467
Hizen South (Daigas) wind farm;18;Wind;2008;33,4606;129,9617
Hizen South (JWE) wind farm;18;Wind;2008;33,4606;129,9617
Ikata wind farm;18;Wind;2010;33,4868;132,3186
Otoyo wind farm;18;Wind;2019;33,7582;133,6794
Shingo Village Wind Power Plant;18;Wind;2019;40,4656;141,1735
Benaiciu wind farm;18;Wind;2012;55,2463;21,2669
Lelystad-Meeuwentocht wind farm;18;Wind;2003;52,4045;5,5266
Mehuken wind farm;18;Wind;2010;62,0133;5,0195
Duna wind farm;18;Wind;2020;-6,4541;-78,9854
Huambos wind farm;18;Wind;2020;-6,4543;-78,978
Bukowsko wind farm;18;Wind;2009;49,4949;22,0744
Malbork-Koniecwałd wind farm;18;Wind;2007;53,9729;19,0346
Radziejów (EDPR) wind farm;18;Wind;2015;52,6292;18,5247
Alto Da Folgorosa wind farm;18;Wind;2009;39,1325;-9,1337
Alvaiázere wind farm;18;Wind;2011;39,8289;-8,4128
Bustelo wind farm;18;Wind;2009;41,0032;-7,9955
Catefica wind farm;18;Wind;2005;39,05;-9,23
Freita I wind farm;18;Wind;2006;41,0146;-8,0996
Freita II wind farm;18;Wind;2006;40,8793;-8,2447
Guerreiros wind farm;18;Wind;2008;37,2254;-8,7583
Trandeiras wind farm;18;Wind;2003;41,5467;-7,6897
Gowon wind farm;18;Wind;2016;37,2505;128,9575
Taebaek wind farm;18;Wind;2012;37,3452;129,0052
Acampo Armijo wind farm;18;Wind;2001;41,522;-0,899
Ágreda wind farm;18;Wind;2013;41,8559;-1,9224
Arico Environmental Complex wind farm;18;Wind;2019;28,1291;-16,7593
Cañaseca wind farm;18;Wind;2020;41,3787;-0,7639
Cantalojas wind farm;18;Wind;2004;41,23;-3,24
Careón wind farm;18;Wind;2000;42,9115;-7,9383
Chimiche wind farm;18;Wind;2018;28,1121;-16,5057
Couto De San Sebastian wind farm;18;Wind;2007;42,696;-8,2465
El Acebo wind farm;18;Wind;2004;43,1482;-6,9578
El Coterejón wind farm;18;Wind;2009;40,4532;-4,4647
El Negredo wind farm;18;Wind;2007;42,5869;-3,736
El Toranzo wind farm;18;Wind;2001;41,7183;-1,9172
Gomera wind farm;18;Wind;2010;37,237;-5,1028
La Cámara wind farm;18;Wind;2012;36,9348;-4,8709
La Cotera wind farm;18;Wind;2008;43,3598;-4,3493
La Roca wind farm;18;Wind;2018;28,1221;-16,5786
Llanos De San Martín wind farm;18;Wind;2006;42,4538;-3,4132
Los Siglos wind farm;18;Wind;2008;36,0139;-5,6069
Orbaneja wind farm;18;Wind;2021;42,3616;-3,9304
Padul wind farm;18;Wind;2012;37,0042;-3,6924
Páramo Vega wind farm;18;Wind;2009;42,5166;-3,7873
San Ciprián wind farm;18;Wind;2001;42,1733;-6,6596
Serra Da Panda wind farm;18;Wind;2002;43,6389;-7,7588
Sierra De Bodenaya wind farm;18;Wind;2005;43,4035;-6,3021
Sierra Selva (Acciona Energía, Aragón) wind farm;18;Wind;2000;42,455;-1,171
Sotavento wind farm;18;Wind;1999;43,3545;-7,8812
Valdelín wind farm;18;Wind;2007;42,67;-6,28
Villamiel wind farm;18;Wind;2004;42,18;-3,44
Kåphult wind farm;18;Wind;2010;56,4674;13,292
Örken wind farm;18;Wind;2012;56,8612;13,0948
Rosenskog wind farm;18;Wind;2023;58,109;13,4245
Skalleberg wind farm;18;Wind;2014;58,1496;14,2211
Vettåsen-Finnberget wind farm;18;Wind;2012;60,7709;16,5864
Atik wind farm;18;Wind;2014;36,4943;36,2024
Çesme wind farm;18;Wind;2015;38,2989;26,3247
Karadag (Boyut) wind farm;18;Wind;2016;38,3069;26,2912
Ova wind farm;18;Wind;2016;38,0277;28,1226
Urla (Sancak) wind farm;18;Wind;2016;38,2944;26,7855
Altaveedan wind farm;18;Wind;2017;55,0847;-6,2578
Batsworthy Cross wind farm;18;Wind;2016;50,9717;-3,6891
Church Hill wind farm;18;Wind;2012;54,654;-7,7128
Dalry wind farm;18;Wind;2006;55,7497;-4,8011
Den Brook wind farm;18;Wind;2016;50,7801;-3,8666
Earlseat wind farm;18;Wind;2014;56,1737;-3,0813
Edintore wind farm;18;Wind;2016;57,5057;-2,9625
Kellas wind farm;18;Wind;2015;57,5677;-3,396
Kildrummy wind farm;18;Wind;2013;57,2253;-2,7029
Llynfi Renewable Energy Park wind farm;18;Wind;2017;51,6449;-3,6211
Millour Hill Community wind farm;18;Wind;2012;55,7307;-4,775
North Steads wind farm;18;Wind;2010;55,265;-1,6248
Ovenden Moor wind farm;18;Wind;2017;53,7708;-1,9408
Stags Holt wind farm;18;Wind;2007;52,5698;0,1233
Tullo wind farm;18;Wind;2010;56,9639;-2,2108
Turncole wind farm;18;Wind;2016;51,6515;0,8678
Wardlaw Wood wind farm;18;Wind;2006;55,7225;-4,7895
Wether Hill wind farm;18;Wind;2007;55,2231;-4,0452
Withernwick wind farm;18;Wind;2013;53,8457;-0,1726
Luz De Mar wind farm;18;Wind;2014;-33,8831;-56,3947
Ben Guerir solar farm;18;Solar;2021;32,2213;-7,9282
Ghw Rannersdorf II wind farm;19;Wind;2015;48,626;16,6864
Paasdorf-Lanzendorf wind farm;19;Wind;2016;48,5306;16,5838
Lierneux wind farm;19;Wind;2018;50,3272;5,8267
Hirvineva wind farm;19;Wind;2020;64,7309;25,2307
Pori Tahkoluodon Satama wind farm;19;Wind;2022;61,6374;21,3956
Aulnois Sur Seille - Fossieux wind farm;19;Wind;2017;48,8535;6,3559
La Montagne wind farm;19;Wind;2018;48,4136;4,0924
Laperrière wind farm;19;Wind;2019;47,5591;4,6897
Terres Noires wind farm;19;Wind;2017;49,7809;3,2939
Valbin wind farm;19;Wind;2018;48,1546;4,3847
Bad Laasphe wind farm;19;Wind;2013;50,9027;8,3777
Bb wind farm;19;Wind;2014;54,8642;9,1676
Breesen-Teetzleben wind farm;19;Wind;2012;53,6457;13,1881
Coppenbrügge Wind Arm;19;Wind;2015;52,124;9,4921
Duben wind farm;19;Wind;2020;51,8948;13,7412
Ehlbeck wind farm;19;Wind;2017;53,0972;10,1716
Ellhöft-Westre wind farm;19;Wind;2009;54,8865;8,9889
Etteln A33 wind farm;19;Wind;2023;51,6184;8,7351
Hamer-Steenfeld wind farm;19;Wind;2015;54,1474;9,4104
Hohenzellig wind farm;19;Wind;2015;50,2387;11,8421
Holt Süd wind farm;19;Wind;2022;54,7909;9,1242
Jettingen-Scheppach-Zusmarshausen wind farm;19;Wind;2016;48,4095;10,5209
Kirchwistedt wind farm;19;Wind;2005;53,4185;8,9318
Lüngholm wind farm;19;Wind;2022;54,796;9,1218
Mörsdorf Nord wind farm;19;Wind;2014;50,1125;7,323
Neuenkirchen (Schleswig-Holstein) wind farm;19;Wind;2015;54,238;8,9582
Niederhausen wind farm;19;Wind;2014;49,7375;7,9055
Parey wind farm;19;Wind;2016;52,3817;12,0282
Schönberg wind farm;19;Wind;2019;53,8446;10,963
Sustrum wind farm;19;Wind;2017;52,8941;7,1912
Titting wind farm;19;Wind;2015;49,0298;11,2162
Trianel Vogelherd wind farm;19;Wind;2017;49,9554;11,4169
Wetzdorf (Meridian) wind farm;19;Wind;2013;51,017;11,7731
Wetzen wind farm;19;Wind;2017;53,1873;10,2603
Zöschingen wind farm;19;Wind;2013;48,6887;10,2848
Chlogos wind farm;19;Wind;2012;37,7608;22,8552
Gropes Rache Gione wind farm;19;Wind;2018;36,8834;22,9215
Lithos wind farm;19;Wind;2009;38,0924;22,1162
Pyramida Chelona wind farm;19;Wind;2020;38,3408;22,5577
Treis Vreses Kato Lakkomata wind farm;19;Wind;2019;38,3613;22,1758
Trikorpho Stouppaion wind farm;19;Wind;2019;38,1043;24,3065
Chitradurga wind farm;19;Wind;2019;14,2331;76,4039
Ballycumber wind farm;19;Wind;2019;52,7996;-6,4635
Buttevant wind farm;19;Wind;2017;52,2332;-8,6705
Raheen Barr wind farm;19;Wind;2003;53,9002;-9,3575
Shitsukari wind farm;19;Wind;2003;41,3801;141,4312
Tabito wind farm;19;Wind;2023;36,9502;140,8967
Krzecin (Octopus Renewables) wind farm;19;Wind;2022;53,096;15,4849
Álabe-Cuadramón wind farm;19;Wind;2000;43,44;-7,42
Canalejas wind farm;19;Wind;2005;39,85;-0,75
Escucha wind farm;19;Wind;2001;40,767;-0,805
La Sotonera wind farm;19;Wind;2005;42,087;-0,719
Labrada wind farm;19;Wind;2003;43,36;-7,48
Leitza/Beruete wind farm;19;Wind;1996;43,0677;-1,8603
Montaña De Arinaga wind farm;19;Wind;2022;37,1392;-3,6705
Novo wind farm;19;Wind;2002;43,5838;-8,1207
Ourol (Ecoener) wind farm;19;Wind;2007;43,5646;-7,6423
Salajones wind farm;19;Wind;1999;42,6083;-1,308
Virxe Do Monte wind farm;19;Wind;2000;42,8233;-9,0891
Kirazli (Türkerler) wind farm;19;Wind;2020;38,0943;28,423
An Suidhe wind farm;19;Wind;2010;56,2187;-5,2194
Buffalo Bear wind farm;19;Wind;2008;36,7777;-99,6409
Marshall (WMMPA) wind farm;19;Wind;2008;44,3308;-95,8297
Spanish Fork Wind Park;19;Wind;2008;40,0739;-111,587
Swanmill wind farm;19;Wind;1989;33,9211;-116,564
Coonooer Bridge wind farm;20;Wind;2016;-36,4288;143,3604
Mortons Lane wind farm;20;Wind;2013;-37,8162;142,4766
Auersthal wind farm;20;Wind;2005;48,3477;16,6451
Glinzendorf wind farm;20;Wind;2012;48,2541;16,6722
Herrenstein wind farm;20;Wind;2017;47,5031;15,8568
Markgrafneusiedl wind farm;20;Wind;2011;48,2674;16,6636
Nikitsch wind farm;20;Wind;2014;47,5353;16,6603
Sallingberg wind farm;20;Wind;2020;48,467;15,2318
Sternwald wind farm;20;Wind;2003;48,5817;14,2245
Ciney (EDF) wind farm;20;Wind;2011;50,2829;5,0551
Mel 2 wind farm;20;Wind;2013;-4,9467;-36,9642
Cowley North wind farm;20;Wind;2001;49,5688;-114,1101
Kent Breeze wind farm;20;Wind;2011;42,5311;-82,0621
Western Lily wind farm;20;Wind;2019;50,3801;-103,0701
Wocawson wind farm;20;Wind;2020;45,7934;-65,2562
Punta Colorada wind farm;20;Wind;2012;-29,3677;-71,0495
Anhui Wuwei Dongshan wind farm;20;Wind;2016;31,4692;117,8008
Fujian Nan'An Yangping wind farm;20;Wind;2019;26,545;117,8428
Fujian Yongchun Waishan wind farm;20;Wind;2019;26,545;117,8428
Fujian Yunxiao Qingjing wind farm;20;Wind;2013;23,8611;117,4914
Gansu Yumen Qiaowan Number 3 South One Large Wind Turbine Demonstration wind farm;20;Wind;2013;38;102
Guizhou Longli Shangba Distributed Access wind farm;20;Wind;2015;26,5562;107,0138
Heilongjiang Hailin Xiaoguokui wind farm;20;Wind;2010;45,2817;129,8417
Henan Changyuan Distributed (Tianhuacheng) wind farm;20;Wind;2019;35,3079;114,7084
Henan Fengqiu Distributed (Pingmei) wind farm;20;Wind;2019;35,1394;114,4232
Henan Fugou Caoli Distributed wind farm;20;Wind;2018;34,1926;114,3466
Henan Ningling Distributed wind farm;20;Wind;2022;34,5777;115,3171
Henan Pingqiao Tianmushan wind farm;20;Wind;2012;32,6021;113,8161
Henan Shangcheng Huangbaishan wind farm;20;Wind;2012;31,4089;115,3431
Henan Suiyang Likou Distributed wind farm;20;Wind;2020;34,2512;115,5809
Henan Xihua Distributed wind farm;20;Wind;2020;33,7453;114,3666
Hubei Zaoyang Bailu wind farm;20;Wind;2017;31,9189;112,6779
Hunan Jianghua Huilong wind farm;20;Wind;2023;25,182;111,495
Liaoning Faku Wanghaisi wind farm;20;Wind;2007;42,4585;123,4081
Ningxia Yanchi Mahuangshan wind farm;20;Wind;2015;37,3027;107,0641
Shaanxi Yuyang Balasu Distributed wind farm;20;Wind;2021;38,2319;109,2966
Shandong Jinan Changqing (Guodian) wind farm;20;Wind;2019;36;119
Shanghai Chongming Changxing Island wind farm;20;Wind;2011;31,4027;121,6928
Shanghai Nanhui Laogang wind farm;20;Wind;2011;31,035;121,9044
Shanxi Tianzhen Nangaoyaxiang Distributed wind farm;20;Wind;2021;37;112
Tianjin Ninghe Dongjituo Distributed wind farm;20;Wind;2022;39,4569;117,6461
Xinjiang Urumqi Tuoli (Xinjiang Tianxiang) wind farm;20;Wind;2015;43,464;87,6605
Zhejiang Pan'An Twenty-Four Jianbei wind farm;20;Wind;2015;28,9347;120,6561
Zhejiang Shengsi Donglühua wind farm;20;Wind;2015;30,8208;122,7404
Jepirachi wind farm;20;Wind;2004;12,2335;-72,0328
Tejona wind farm;20;Wind;2002;10,5371;-84,9997
Agia Anna wind farm;20;Wind;2011;34,9704;33,4958
Østrup wind farm;20;Wind;2015;57,2589;9,6637
Volder Mark wind farm;20;Wind;2014;56,4624;8,2138
Luganuse wind farm;20;Wind;2023;59,0919;22,5842
Kalajoki wind farm;20;Wind;2016;64,2726;24,0517
Kytölä wind farm;20;Wind;2015;64,2534;24,2274
Mustaisneva wind farm;20;Wind;2016;62,4034;21,9542
Angerville wind farm;20;Wind;2019;48,3237;2,0258
Assac wind farm;20;Wind;2011;43,9786;2,4342
Availles wind farm;20;Wind;2016;46,8514;-0,1181
Bel Air wind farm;20;Wind;2019;46,1039;-0,6069
Bois De Belfays wind farm;20;Wind;2017;48,3543;7,0586
Bouin wind farm;20;Wind;2003;46,9523;-2,0537
Cast wind farm;20;Wind;2007;48,1674;-4,0975
Chassepain wind farm;20;Wind;2018;46,702;1,9777
Chaussée De César wind farm;20;Wind;2011;46,9835;2,2165
Chilly Fransart wind farm;20;Wind;2018;49,7767;2,7656
Côte Belvat wind farm;20;Wind;2018;48,7281;4,4083
Côtes De Champagne wind farm;20;Wind;2005;48,8246;4,6368
Demange wind farm;20;Wind;2018;48,5817;5,4889
Garrigue-Puech Al Lun wind farm;20;Wind;2011;43,9703;2,4243
Grande Pièce wind farm;20;Wind;2017;48,3413;1,7843
Haut Cabardes Cabrespine wind farm;20;Wind;2006;43,3862;2,4492
Haut Chemin wind farm;20;Wind;2014;48,0971;5,3357
Haut Val D'Azette wind farm;20;Wind;2018;49,0207;6,538
Hauts De Comble wind farm;20;Wind;2018;50,0271;2,8385
La Brie Champenoise wind farm;20;Wind;2015;48,8206;3,6822
La Carnoye wind farm;20;Wind;2017;50,5666;2,3107
La Chaussée Brunehaut (JPEE) wind farm;20;Wind;2016;50,2374;3,4788
La Couturelle wind farm;20;Wind;2017;49,9144;2,8838
Laucourt-Beuvraignes wind farm;20;Wind;2009;49,6712;2,7842
Launstroff-Waldwisse wind farm;20;Wind;2018;49,4396;6,5136
Minerai wind farm;20;Wind;2014;48,1486;-2,6067
Mohon wind farm;20;Wind;2016;48,0835;-2,5098
Montbay Margueray wind farm;20;Wind;2014;48,9105;-1,1236
Moulins-Pasilly wind farm;20;Wind;2016;47,7201;4,0528
Pont-Melvez wind farm;20;Wind;2006;48,4677;-3,2853
Port Saint Louis Du Rhône wind farm;20;Wind;2002;43,4365;4,7745
Santerre Valorem wind farm;20;Wind;2017;49,7697;2,5492
Saulces Champenoises wind farm;20;Wind;2015;49,4284;4,508
Somme Soude wind farm;20;Wind;2014;48,8668;4,1074
Aschersleben wind farm;20;Wind;2009;51,8031;11,4914
Asendorfer Kippe wind farm;20;Wind;2007;51,4316;11,7118
Bad Tennstedt wind farm;20;Wind;2006;51,1528;10,8388
Bassens wind farm;20;Wind;1997;53,6942;7,9283
Beeskow-Neuendorf wind farm;20;Wind;2002;52,191;14,2146
Bökingharder wind farm;20;Wind;2015;54,3531;9,8437
Borringhauser Moor wind farm;20;Wind;2017;52,499;8,2501
Braderup-Tinningstedt wind farm;20;Wind;2013;54,8469;8,9105
Brunsbüttel wind farm;20;Wind;2004;53,8933;9,2069
Büren wind farm;20;Wind;2009;51,5344;8,5397
Dahlem wind farm;20;Wind;2021;50,4021;6,5466
Danna (Brandenburg) wind farm;20;Wind;2009;52,007;12,8673
Dersekow wind farm;20;Wind;2009;54,0531;13,2583
Dorna wind farm;20;Wind;2000;51,7753;12,6994
Elsterheide wind farm;20;Wind;2005;51,4733;14,3211
Emmelsbüll-Horsbüll wind farm;20;Wind;2014;54,8168;8,742
Esperstoft wind farm;20;Wind;2022;54,5432;9,3568
Fehnland wind farm;20;Wind;2001;53,2596;7,7831
Freckenfeld wind farm;20;Wind;2017;49,0816;8,0991
Gevensleben-Winnigstedt wind farm;20;Wind;2004;52,0753;10,7886
Gollenberg wind farm;20;Wind;2017;49,171;8,2444
Görike-Söllenthin wind farm;20;Wind;2002;52,9521;12,1734
Greifenhain wind farm;20;Wind;2009;51,671;14,1348
Groß Welle Helvetic wind farm;20;Wind;2006;53,0097;12,1
Große Schanze wind farm;20;Wind;2012;51,4243;11,8577
Haselünne wind farm;20;Wind;1999;52,7157;7,5338
Homberg wind farm;20;Wind;2017;50,7254;9,3057
Jalm wind farm;20;Wind;2014;54,644;9,4331
Karstadt wind farm;20;Wind;2007;53,1489;11,7763
Klein Leine Nord wind farm;20;Wind;2022;51,9901;14,0887
Klosterkumbd wind farm;20;Wind;2011;50,0381;7,514
Kuhlrade wind farm;20;Wind;2003;54,2139;12,4939
Laer wind farm;20;Wind;2004;52,0771;7,4121
Lambsborn-Martinshöhe wind farm;20;Wind;2008;49,356;7,4443
Langwedel (Lerak) wind farm;20;Wind;2009;52,6624;10,542
Lingen Ochsenbruch wind farm;20;Wind;2003;52,5853;7,3455
Lüdersdorf wind farm;20;Wind;2001;52,6934;14,0661
Mehringer Höhe wind farm;20;Wind;2006;49,7533;6,8616
Neuengörs-Weede wind farm;20;Wind;2016;53,9068;10,4012
Niederrhein wind farm;20;Wind;2005;51,5748;6,4016
Oberwesel wind farm;20;Wind;2013;50,0966;7,6182
Oettelin wind farm;20;Wind;2014;53,8644;12,088
Ottelin wind farm;20;Wind;2015;53,8644;12,088
Perleberg wind farm;20;Wind;2002;53,066;12,0605
Prettin wind farm;20;Wind;2006;51,6784;12,9488
Pröttlin wind farm;20;Wind;2007;53,1971;11,5655
Puschwitz wind farm;20;Wind;2001;51,2422;14,3016
Schnellin wind farm;20;Wind;2002;51,7672;12,7231
Schuby (EFI) wind farm;20;Wind;2001;54,5295;9,4127
Schweiz wind farm;20;Wind;2014;53,8621;12,0907
Sefferweich wind farm;20;Wind;2001;50,0836;6,2911
Stadtlohn Hundewick wind farm;20;Wind;2017;51,9687;6,9262
Südliche Ortenau wind farm;20;Wind;2016;48,2578;7,9255
Tewel wind farm;20;Wind;2001;53,0777;9,6742
Titz Nord wind farm;20;Wind;2012;51,0272;6,4232
Tüchen wind farm;20;Wind;2002;53,0676;12,0604
Utgast (Ostwind) wind farm;20;Wind;1996;53,6441;7,5254
Volkmarsdorf wind farm;20;Wind;2002;52,3658;10,8686
Weenermoor wind farm;20;Wind;1998;53,1983;7,31
Werbig wind farm;20;Wind;2007;51,9479;13,1694
Wiesmoor wind farm;20;Wind;2000;53,3839;7,7857
Adirrio wind farm;20;Wind;2019;38,3674;21,7316
Aspre Petra wind farm;20;Wind;2003;41,1628;25,8683
Asprovouni (Ellaktor) wind farm;20;Wind;2012;37,5511;23,2422
Galosi Rikeza wind farm;20;Wind;2020;38,1483;24,3302
Karabila-Keme wind farm;20;Wind;2020;38,1311;24,3318
Longarakia wind farm;20;Wind;2014;37,4805;23,2881
Ortholithi wind farm;20;Wind;2015;37,5386;23,2662
Skopia (Terna) wind farm;20;Wind;2011;38,4594;21,8279
Bhakrani (Audax) wind farm;20;Wind;2014;26,8106;73,7685
Jaisalmer (Bhilwara) wind farm;20;Wind;2013;26,9104;70,9104
Jaisalmer (Roha) wind farm;20;Wind;2017;26,9104;70,9104
Khodiyasar (Roha) wind farm;20;Wind;2017;27,028;70,7785
Mullur wind farm;20;Wind;2018;16,0833;77,1667
Poolavadi (Ramco) wind farm;20;Wind;1996;10,3261;77,9851
Supa (Bajaj) wind farm;20;Wind;2001;19,6186;74,6644
Vijayapura (Giriraj) II wind farm;20;Wind;2018;16,8331;75,6975
Gortahile wind farm;20;Wind;2010;52,8159;-7,0675
Killala Community wind farm;20;Wind;2020;54,1976;-9,2317
Tournafulla wind farm;20;Wind;2018;52,3844;-9,1488
Woodhouse wind farm;20;Wind;2015;52,0813;-7,7764
Albareto wind farm;20;Wind;2019;44,4466;9,7
Bisaccia wind farm;20;Wind;2000;41,0121;15,3748
Buglia wind farm;20;Wind;2007;41,1035;15,4618
Campagna wind farm;20;Wind;2012;40,6614;15,1294
Camporeale wind farm;20;Wind;2005;37,9032;13,0752
Ciorlano wind farm;20;Wind;2008;41,4502;14,1583
Florinas wind farm;20;Wind;2004;40,6422;8,6638
Monte Narbonne wind farm;20;Wind;2007;37,3123;13,5746
Oppido wind farm;20;Wind;2017;40,7618;15,9867
Piombino wind farm;20;Wind;2019;42,9564;10,5712
Poggi Alti wind farm;20;Wind;2006;42,7353;11,3957
Riparbella wind farm;20;Wind;2012;43,3996;10,6203
San Giorgio La Molara (IVPC) wind farm;20;Wind;1998;41,3133;14,962
San Giovanni wind farm;20;Wind;2014;40,5112;16,3723
Stornarella Wind wind farm;20;Wind;2018;41,264;15,6912
Vaglio Ir wind farm;20;Wind;2019;40,6998;15,8925
Villa Castelli wind farm;20;Wind;2012;40,5832;17,5004
Vrg Wind 840 wind farm;20;Wind;2012;38,8604;16,3599
Awara-Kitagata wind farm;20;Wind;2011;36,2688;136,2287
Esashi (Eurus) wind farm;20;Wind;2011;41,9328;140,1864
Esashi (JWD) wind farm;20;Wind;2011;37,8799;139,0579
Futsukoshi-Daichi wind farm;20;Wind;2015;43,0563;141,3138
Hamamatsu wind farm;20;Wind;2009;34,859;137,7095
